Username,Date,Content
@RMarcaAsturias,"Sep 5, 2022","🔵⚪️ DIRECTO | Marcador Asturias

🗣 Bolo: ""Tenemos varios jugadores tocados que van a ser importantes y cuando vuelvan va a estar difícil jugar en el Real Oviedo. Esto es bueno""


DeportesCOPEAsturias"
@DeportesCopeA,"Sep 5, 2022","🔵 Bolo: “Los entrenamientos están siendo espectacular y se está viendo en los partidos. Va a estar difícil jugar en el Oviedo cuando se recuperen los lesionados”

#RealOviedoLevante #DCA
Real Oviedo"
@RealOviedo,"Sep 5, 2022","📺 En directo Jon Pérez Bolo 

https://youtu.be/Y3jiCsDLebY

#RealOviedoLevante
#VamosOviedo 🔵⚪
#DíadePartido
Javi Fdez García"
@JaviFdezGar,"Sep 5, 2022","Se me queda corto el punto sumado por el Oviedo ante el Levante. Muy buena primera parte, con una versión que probablemente se acerque a lo que quiere Bolo.

Lástima la acción del gol, pero aquí los errores se pagan muy caros. La pareja Koba-Montoro va a dar mucho a este Oviedo
Manu Gutiérrez"
@ManuGutierrez7,"Sep 5, 2022","Pues el Levante se va del Carlos Tartiere con un punto que no mereció. El Oviedo de Bolo planta cara en el primer partido de nivel de la temporada, y mereció mucho más.

En este inicio de temporada, con todos los condicionantes que está teniendo, sumar todo lo posible es vital.
Juan Vázquez"
@putosuburbio,"Sep 5, 2022","Replying to 
@RealOviedo
Muy poco fútbol. Por lo visto hasta ahora, decepcionante el Oviedo de Bolo.
Nacho Azparren"
@NachoAzparren,"Sep 5, 2022","En este 4-4-2 tan valiente de Bolo es clave el papel de Enrich. Trabaja como centrocampista y llega como delantero. Lucha cada pelota y juega con criterio. Clave en esta gran primera parte del Oviedo. La clave es si les dará la gasolina a los de Bolo.
David"
@Pello1905,"Sep 5, 2022","Superior el Oviedo al Levante en la primera parte. Los estilos de Bolo y Abelardo tienen muchas similitudes.


Iván C.R."
@icr6,"Sep 5, 2022","Como pierda el Oviedo la que le va a caer a bolo por no poner a Jimmy o Mier
Fabri Rumano"
@FabriRumano,"Sep 5, 2022","Replying to 
@gonzaloabol
 and 
@U_Deportivista
Pero de que cojones me hablas de logros en blanco y negro si te están hablando de proyecto actual para Bolo. También el Depor tiene más logros que Ponfe y Oviedo juntos e ir ahora pa allá sería un fracaso pa él. Es que más tonto y no naces 🤣🤣🤣
Gonzalo Abol"
@gonzaloabol,"Sep 5, 2022","Replying to 
@FabriRumano
 and 
@U_Deportivista
Jajaja guerra civil. En esa guerra ya jugábamos en Primera. Vosotros no catais segunda hasta 2006. Gracias a ese ascenso, lleváis la magnífica cifra de 0 años en primera por 38 del Oviedo.
Salto de calidad de Bolo? 400 escalones subió...
DeportesCOPEAsturias"
@DeportesCopeA,"Sep 5, 2022","📼 El podcast de #DCA 

🔵 Real Oviedo vs Levante
🎙️ Escuchamos a Bolo
🗣️ La opinión de 
@xannunziata
 
🔎 Pedro Zamora sobre el Levante
🔴 Los números de Abelardo
🧮 Análisis con 
@pedritonumeros
 
🎾 US Open: 
@pablocarreno91
 
🗽 
@agarciamuniz
 desde NY
From cope.es
SER Deportivos Asturias"
@ASERDeportivos,"Sep 5, 2022","📻 | SDA (05/09/2022):

https://cadenaser.com/audio/1662387113880/

➡️ Previa Oviedo - Levante con 
@CaliGlezL
, 
@MGago11
 y 
@AlemanSER
.
➡️ Hablan Bolo y Nafti. 
➡️ Escuchamos a Canteli y Gabriela Murguía.
➡️ Club de Negocios presentado.
➡️ Jornada en 2ª RFEF y protagonistas.
➡️ F1, tenis y balonmano.


Toro83"
@yankooo27,"Sep 5, 2022","No te confundas. A bolo no lo agredieron,  ni avisaron ni nada. Si estabas allí, deberías saber q le hicieron cánticos de puta oviedo puta capital. En ningún momento fueron agresivos contra el
Radio MARCA Asturias"
@RMarcaAsturias,"Sep 5, 2022","🔵 Última hora del Real Oviedo con 
@Alberto_Galvez8
 

🗣 Escuchamos las palabras de Jon Pérez Bolo

⚽️ Hoy partido contra el Levante en el Estadio Carlos Tartiere (21:00 horas)

🐸 
@NoelRodilla7
 nos desgrana al equipo de Nafti 

#DirectoMarcaAsturias
Diario Oviedista"
@DiariOVD,"Sep 5, 2022","Real Oviedo | Bolo mantiene a Bretones y a Lucas Laso con el primer equipo https://elcomercio.es/real-oviedo/real-oviedo-convocatoria-levante-bolo-20220904131430-nt.html#vca=fixed-btn&vso=rrss&vmc=tw&vli=Real-Oviedo vía 
@elcomerciodigit
FútbolAsturiano.es"
@FutbolAstur,"Sep 5, 2022","El Levante calibra el arranque del Oviedo.
- Bolo convoca a 21 futbolistas.
https://futbolasturiano.es/noticias13/0275.htm"
