Username,Date,Content,Cleaned_Content
@OviedistaK04227,Aug 27,"Replying to 
@PabloPortugues
 
@Davidlopezgon80
 and 2 others
El pufo, es internacional absoluto con Uruguay. Estaba convocado para la Copa de América y no pudo ir por su lesión. El Nápoles quiso ficharlo, por 10 millones, el año pasado. Borja fue suplente en León, con Cervera, con Carrión y con Calleja. Vuelve a los coches, que ye lo tuyo
Nacho Azparren",others el pufo es internacional absoluto con uruguay estaba convocado para la copa de américa y no pudo ir por su lesión el nápoles quiso ficharlo por millones el año pasado borja fue suplente en león con cervera con carrión y con calleja vuelve a los coches que ye lo tuyo
@NachoAzparren,Aug 27,"Malos datos de pases, demasiados tiros en contra, 2 partidos sin el control... Y, sin embargo, 4 de 6: un lugar cómodo desde el que crecer.  El Racing, especialista en exagerar cada fallo con balón, prueba exigente para medir al Oviedo de Calleja.
From lne.es
Rafa Oviedo",malos datos de pases demasiados tiros en contra partidos sin el control y sin embargo de un lugar cómodo desde el que crecer el racing especialista en exagerar cada fallo con balón prueba exigente para medir al oviedo de calleja from lnees
@RAlonso47999,Aug 26,"Replying to 
@Vetusta1926_
Calleja!!! Ten cuidao con estas cosas!
BASTONISMO",calleja ten cuidao con estas cosas
@OVIEDO1926_,Aug 26,"Temporada de Javi Calleja en el Levante, cuando pierden en el último minuto el ascenso.  Muchos empates pero prácticamente ninguna derrota. Me huelo a que este año no vamos a jugar increíblemente bien pero vamos a sacar resultados y vamos a ser muy competitivos. 
@javiercalleja_
ElDesmarque Asturias",temporada de javi calleja en el levante cuando pierden en el último minuto el ascenso muchos empates pero prácticamente ninguna derrota me huelo a que este año no vamos a jugar increíblemente bien pero vamos a sacar resultados y vamos a ser muy competitivos
@DMQAsturias,Aug 26,"Borja Sánchez no cuenta para Javi Calleja y el Real Oviedo le busca una cesión https://eldesmarque.com/futbol/mercado-de-fichajes/20240826/oviedo-busca-cesion-borja-sanchez_300424641.html #RealOviedo
From eldesmarque.com
Jose Fernando",borja sánchez no cuenta para javi calleja y el real oviedo le busca una cesión realoviedo from eldesmarquecom
@josefer1951,Aug 26,"Replying to 
@RealOviedo
 and 
@javiercalleja_
Puede aclarar, el señor Calleja a que jugamos y que esquema quiere para nuestro Real Oviedo, pues lo de tener el balón, en estos dos partidos me parece que no, lo único que se vio es que jugamos al pata-don y que la pelee Alemao
SER Deportivos Asturias",puede aclarar el señor calleja a que jugamos y que esquema quiere para nuestro real oviedo pues lo de tener el balón en estos dos partidos me parece que no lo único que se vio es que jugamos al patadon y que la pelee alemao
@ASERDeportivos,Aug 26,"📻 | SDA (26/08/2024):

https://cadenaser.com/audio/cadenaser_oviedo_serdeportivosasturias_20240826_152000_160000/

🔎 Análisis del empate del Oviedo en Castalia
🗣️ Palabras de Calleja y Moyano
❌ Audio del VAR
💬 Opinión con 
@sergiocortina
 
🚪 Borja Sánchez, cerca de salir
🏆 Finalistas Copa REFEF


KAHN 🐸 🇵🇸",sda análisis del empate del oviedo en castalia palabras de calleja y moyano audio del var opinión con borja sánchez cerca de salir finalistas copa refef
@KAHNLUD,Aug 26,"Que rápido han calado a Calleja en Oviedo!
Quote
Vamosmilevante",que rápido han calado a calleja en oviedo quote
@VamosmilevanteC,Aug 25,"El estilo @javiercalleja_ Calleja ya cala en el @RealOviedo
Pablo Fernández",el estilo calleja ya cala en el
@PabloFR_,Aug 26,"No me ha gustado el análisis de Calleja. Hoy el equipo no ha estado sólido en defensa (sí lo estuvo en Coruña pese al mal juego). Hoy el Oviedo defendió mal. Cuando damos por bueno un punto es que hemos visto más cerca la derrota que la victoria, ese es el resumen.
Quote
Pablo Fernández",no me ha gustado el análisis de calleja hoy el equipo no ha estado sólido en defensa sí lo estuvo en coruña pese al mal juego hoy el oviedo defendió mal cuando damos por bueno un punto es que hemos visto más cerca la derrota que la victoria ese es el resumen quote
