Username,Date,Content
@buscalaempatia,Sep 17,"Replying to 
@NoaNarnia
Calleja antes de venir a Oviedo habló con este señor ( y se lo contó TODO)
Juan Velázquez"
@juanvelazquezfd,Sep 17,"Calleja los fines de semana entrena al Oviedo, y en Champions al Real Madrid.
Oviedo siempre."
@OviedistaK04227,Sep 17,"Pensaba que el Oviedo de Calleja jugaba mal, hasta que vi jugar al Madrid... Mamina!!! ,😱😱😱😱😱
𝑴𝙖𝒏𝙯𝒂"
@manzalucci_,Sep 17,"Replying to 
@FootRoumain
 and 
@odiamongoles
De lo poco que ví de Oviedo, parece que Calleja prefiere utilizar Alemão como 9, y esperar el regreso de Viñas.

Ahora Paraschiv es más un supersub que un futuro titular en este equipo.
Juan Velázquez"
@juanvelazquezfd,Sep 17,"Hoy me entrevistan en ACTV donde hablo de temas como la vuelta de El Previo, la importancia de las redes sociales para los clubes y la información actual, el Oviedo de Calleja… y más.

Y el jueves, vuelve El Previo.
Ó.ò"
@Eldesarita,Sep 17,"Replying to 
@globodblue
...empatado con el Oviedo de Calleja.
Killer Asturias"
@killer_asturias,Sep 16,"🔵 El talismán de Calleja: Un dato a tener en cuenta

☝️ Solo un futbolista del Real Oviedo puede presumir de que su presencia en el once es sinónimo de puntos
killerasturias.com
El talismán de Calleja: Un dato a tener en cuenta | Killer Asturias
Con solo una jornada es difícil extraer conclusiones. Después de cinco es mucho más prudente hacerlo. Por ello, una vez concluido el encuentro de este domingo ante el Cartagena, Javi Calleja ya puede...
Andres Guerra del Oviedo"
@guerraoviedista,Sep 16,"Replying to 
@RealOviedo
 and 
@MelendiOficial
Calleja está modo tieso
ElDesmarque Oviedo"
@DMQOviedo,Sep 16,"El motivador discurso de Javi Calleja antes del Cartagena: ""Me cago en mi puta vida"" https://eldesmarque.com/futbol/real-oviedo/20240916/javi-calleja-previa-cartagena_300445625.html #RealOviedo
eldesmarque.com
El motivador discurso de Javi Calleja antes del Cartagena: ""Me cago en mi puta vida""
El entrenador del Real Oviedo, Javi Calleja, protagoniza un motivador discurso minutos antes de salir al Tartiere ante el Cartagena.
★ Dani Villabona ☭ 🇵🇸💚💛❤️💤✊🏾"
@Villabona1926,Sep 16,"Se ganó el partido de ayer porque un inútil de rojo, en el min 94, despejó pensando que atacaba el Oviedo😂😂😂😂😂

Ahora volved a escuchar la rueda de prensa de Calleja y las lamidas de pija que le hicieron los “periodistas”.


HALA!!! OVIEDO"
@1968_chus,Sep 16,"Viendo las imágenes del vestuario del Oviedo por dentro y los comentarios antes de salir al campo, Calleja no me parece para nada ni un triste ni un flojo
Forza Oviedo"
@ForzaOviedo,Sep 16,"Replying to 
@Stelios_RO
 and 
@_bastonismo
Que culpa tiene ahí Calleja, son los jugadores los que tienen que estar espabilados, a algunos os encanta criticar al entrenador por todo
SER Deportivos Asturias"
@ASERDeportivos,Sep 16,"📻 | SDA (16/09/2024):

https://cadenaser.com/audio/cadenaser_oviedo_serdeportivosasturias_20240916_152000_160000/

🔎 Análisis y sonidos de la victoria del Oviedo
🗣 Escuchamos a Calleja y Colombatto
💬 Opinión con 
@pablofg_21
 
⚽ Segunda RFEF, Tercera y 
@RealOviedoFem
 
🏀 Capítulo polideportivo
🏁 F1 con 
@carbaplayu
From cadenaser.com
DeportesCOPEAsturias"
@DeportesCopeA,Sep 16,"🔵📷 ¡Escucha el 'Tiempo de Opinión oviedista' de los lunes en 
@DeportesCopeA
!  

🥦 ¿Brotes verdes en el Oviedo de Calleja?

🗣️ 
@SergioDirFut
 
🗣️ 
@hectornespral
cope.es
'Tiempo de Opinión oviedista', en COPE Asturias: ¿Hay brotes verdes en el Oviedo de Calleja?
La victoria del Real Oviedo frente al Cartagena sostiene el debate en torno al juego de los azules. CLas opiniones de Sergio Fernández y Héctor Nespral. 
Radio MARCA Asturias"
@RMarcaAsturias,Sep 16,"🔵 Actualidad del Oviedo con 
@Gabri_Gallego13
 

🙌 Primera victoria en casa para los de Calleja ante el Cartagena 

🇦🇷 El tanto de Colombatto en la recta final dejó los puntos en el Tartiere 

#DirectoMarcaAsturias
CARLOS CASO"
@elpatalin,Sep 16,"Replying to 
@RealOviedo
El problema NO es otro que tiene que tirar del carro un señor mayor que cobra por obligación y otro jovenes que cobran medio millón de euros NO aporten nada. Ahí tiene un problema Sr. Calleja que debe de resolver. Los acomodados que quieren vivir en Oviedo OJO CON ESTO


Mortadela Enjoyer (11/50)"
@bruguismo,Sep 16,"Replying to 
@quinto_cecilio
 and 
@GradaBpro
Ojalá sea el ascenso que tú dices, aparte el Sporting está bastante flojo, y el Oviedo con Calleja no va a optar ni a comerse los mocos. Confiemos en que los recién descendidos no les apetezca volver a  primera (en segunda se está muy bien)
Pla Garcia ®🔻"
