Username,Date,Content,Cleaned_Content
@GinesTrecho,"Aug 12, 2022","Replying to 
@granotil_
Nafti tiene la peor propuesta de fútbol que he visto al Levante en la última década.
Edu",nafti tiene la peor propuesta de fútbol que he visto al levante en la última década
@Eduardoranaa,"Aug 12, 2022","Replying to 
@RompedorLUD
Nafti a navidad no llega que el levante no es el lugo
Jaime Mateos",nafti a navidad no llega que el levante no es el lugo
@jimmymateos,"Aug 12, 2022","🐸0-0. Es pronto pero creo que al Levante le va a costar dominar partidos cerrados y que va a ser más peligroso a la contra. Nafti tiene claro que los carrileros y la segunda linea van a ser clave. Ganará partidos por talento pero va a sudar para sacar cada punto.
#LevanteHuesca
Eric Martín Gasulla",es pronto pero creo que al levante le va a costar dominar partidos cerrados y que va a ser más peligroso a la contra nafti tiene claro que los carrileros y la segunda linea van a ser clave ganará partidos por talento pero va a sudar para sacar cada punto levantehuesca
@Eric18Martin,"Aug 12, 2022","Levante 0-0 Huesca. FINAL

Bienvenidos a la pesadilla de Segunda División. Los partidos no se van a ganar con la gorra. Y menos sin propuestas impetuosas y tan predecibles como las de hoy.

Pobre empate del Levante de Nafti y lesión de uno de tus mejores jugadores. #LevanteHuesca
Lud X Sempre!",levante huesca final bienvenidos a la pesadilla de segunda división los partidos no se van a ganar con la gorra y menos sin propuestas impetuosas y tan predecibles como las de hoy pobre empate del levante de nafti y lesión de uno de tus mejores jugadores levantehuesca
@LudXSempre,"Aug 12, 2022","Pffff tremendo partiducho se ha marcado el levante mucha intensidad pero 0 juego... han habido ocasiones pero hemos dominado el partido pero...... Nafti no aplega a nadal juant aixina
Levante TV",pffff tremendo partiducho se ha marcado el levante mucha intensidad pero juego han habido ocasiones pero hemos dominado el partido pero nafti no aplega a nadal juant aixina
@Levante_TV,"Aug 12, 2022","🐸 
@LevanteUD
 | Directo | La rueda de prensa de Nafti tras el Levante - Huesca 

 📺+Info #AbalónParado #CVEDesports 
@juanmaromerodm
 
@superdeporte_es

https://ift.tt/jxQN3ln
Aday",directo la rueda de prensa de nafti tras el levante huesca info abalónparado cvedesports
@AdayUD,"Aug 12, 2022","Alguien entiende que Nafti sea el entrenador que intente devolver al Levante a Primera División? Yo no lo termino de comprender 😅
Toni Fabra",alguien entiende que nafti sea el entrenador que intente devolver al levante a primera división yo no lo termino de comprender
@tonifabra,"Aug 12, 2022","El Levante de Nafti, que lo fía todo a los carrileros, es muuuuy previsible en ataque. Y eso es peligroso cuando además haces aguas atrás.
Maldichi🧆",el levante de nafti que lo fía todo a los carrileros es muuuuy previsible en ataque y eso es peligroso cuando además haces aguas atrás
@maldichi,"Aug 12, 2022","El Levante, que se supone que es uno de los claros candidatos al ascenso, y el que más presupuesto tiene de la categoría, dedica su juego a hacer faltitas cada vez que pierden la posesión, y a protestar cosas que no son. Puro estilo Nafti
AndresQuirantes 🇦🇹",el levante que se supone que es uno de los claros candidatos al ascenso y el que más presupuesto tiene de la categoría dedica su juego a hacer faltitas cada vez que pierden la posesión y a protestar cosas que no son puro estilo nafti
@AndresQuirantes,"Aug 12, 2022","El Levante con defensa de 5 y sin ideas, ya puede ir dándole alguna vuelta Nafti",el levante con defensa de y sin ideas ya puede ir dándole alguna vuelta nafti
@CrespoZarzo,"Aug 23, 2022","Replying to 
@AlexandrePiris
Pues yo si fuera del Levante y me entrenará nafti me traigan dos acabados como los morenos que han traído tampoco me ilusionaria mucho la verdad
piter smith",pues yo si fuera del levante y me entrenará nafti me traigan dos acabados como los morenos que han traído tampoco me ilusionaria mucho la verdad
@er_anxo,"Aug 22, 2022","Replying to 
@Levante_Al_Dia_
 and 
@josemiturbe
El levante está en segunda así que esto te importa una mierda, venga a ponerle las pilas a nafti que da asco veros jugar
PaquitoSalillas",el levante está en segunda así que esto te importa una mierda venga a ponerle las pilas a nafti que da asco veros jugar
@Salillas_Killer,"Aug 21, 2022","- Me gustan los festivales y también me gusta el fútbol. Mi padre dice que no le gusta el fútbol, el Levante sí. Alessio era nuestro mister, yo quería que siguiera. Mi padre no porque quería un míster con experiencia, pero han traído a Nafti y ni yo ni mi padre estamos contentos
José Vicente Peiró Barco",me gustan los festivales y también me gusta el fútbol mi padre dice que no le gusta el fútbol el levante sí alessio era nuestro mister yo quería que siguiera mi padre no porque quería un míster con experiencia pero han traído a nafti y ni yo ni mi padre estamos contentos
@PeiroBarco,"Aug 21, 2022","Replying to 
@Levante_Al_Dia_
Yo creo que estará cabreado porque era su proyecto. Pero había que traer las simpatías (y precisamente Nafti no es  un tipo muy simpático).
Jaime",yo creo que estará cabreado porque era su proyecto pero había que traer las simpatías y precisamente nafti no es un tipo muy simpático
@JMoteroVLL,"Aug 21, 2022","Replying to 
@miguelrockon1
Pues Nafti no es precisamente un cagón. Aquí a Pacheta al principio le costó ajustar el 11 y el sistema pero en cuanto dio con ello ya veis lo que pasó. Espero que Levante encuentre ese camino. Por cierto, que tal Malsa? qué podemos esperar de él?
juli🐸🔵🔴levante",pues nafti no es precisamente un cagón aquí a pacheta al principio le costó ajustar el y el sistema pero en cuanto dio con ello ya veis lo que pasó espero que levante encuentre ese camino por cierto que tal malsa qué podemos esperar de él
@eljuli22,"Aug 21, 2022","Dicen que nafti no tiene experiencia y en 2 partidos se lo quieren cargar..y con alessio que tenia 20 años de experiencia?…que péleles son…
Diario AS",dicen que nafti no tiene experiencia y en partidos se lo quieren cargary con alessio que tenia años de experienciaque péleles son
@diarioas,"Aug 21, 2022","😟 Nafti no quiere que se vayan los jugones
El entrenador del Levante sabe que De Frutos y otros jugadores tienen ofertas de Primera


Novo",nafti no quiere que se vayan los jugones el entrenador del levante sabe que de frutos y otros jugadores tienen ofertas de primera
@Novoj1926,"Aug 21, 2022","Replying to 
@Nachenko69
Con esos nombres y calidad van a terminar  arriba por inercia, con Nafti o sin Nafti. Si tengo que apostar, me la juego a que Nafti no termina la temporada en el Levante
Novo",con esos nombres y calidad van a terminar arriba por inercia con nafti o sin nafti si tengo que apostar me la juego a que nafti no termina la temporada en el levante
@Novoj1926,"Aug 21, 2022","Replying to 
@Nachenko69
De Nafti solo te puedo decir que me sorprendió su fichaje por el Levante.
Emperador-Augusto-Zgz",de nafti solo te puedo decir que me sorprendió su fichaje por el levante
@hynaz85,"Aug 20, 2022","Replying to 
@LevanteUD
 and 
@RealZaragoza
Nafti solo sabe parar el juego hacer anti fútbol si eso os interesa fantástico pero es muy mal entrenador para Lugo Fuenlabrada etc si porque exprime lo poco al máximo un gol y a defender. Levante tiene bastante mejor plantilla para hacer la mierda de fútbol que ha realizado hoy
Mario Jiménez",nafti solo sabe parar el juego hacer anti fútbol si eso os interesa fantástico pero es muy mal entrenador para lugo fuenlabrada etc si porque exprime lo poco al máximo un gol y a defender levante tiene bastante mejor plantilla para hacer la mierda de fútbol que ha realizado hoy
@MarioJimenezB_,"Aug 20, 2022","Presión alta, buenos minutos con balón -aunque la superpoblación del Levante en medio campo complicaba la circulación- y con mucho peligro en transición. Con un 9 y un 10, el RZ será más que un hueso. Hoy, a Nafti no le ha quedado otra que seguir metiendo estrellas. Y ni aún así.
🇵🇸 Ambròs Noverques",presión alta buenos minutos con balón aunque la superpoblación del levante en medio campo complicaba la circulación y con mucho peligro en transición con un y un el rz será más que un hueso hoy a nafti no le ha quedado otra que seguir metiendo estrellas y ni aún así
@AmbrosNoverques,"Aug 20, 2022","Replying to 
@pacopolit
 
@granotil_
 and 2 others
Imagino que 
@lasprovincias
 y 
@levante_emv
 cuando escriban el despiece de las declaraciones de Nafti citen textualmente ""... según declaró el entrenador del Levante a 
@CarlosAyats
 de 
@SinTreguaRadio
 ... ""

Y  
@pacopolit
 sabe muy bien cómo se escriben las crónicas en prensa.
FaroIillo Levante",others imagino que y cuando escriban el despiece de las declaraciones de nafti citen textualmente según declaró el entrenador del levante a de y sabe muy bien cómo se escriben las crónicas en prensa
@Farolillo_LevUD,"Aug 20, 2022","Replying to 
@Farolillo_LevUD
Aunque solo son 2 jornadas, creo que nos vamos a arrepentir de haber echado a Lisci, para traer a este. Alessio había conseguido recuperar el orden táctico, incluso con la defensa de 5.
De Nafti hay cosas que no entiendo. ¿Por que Vezo titular, si se borró del 1º partido?...
FaroIillo Levante",aunque solo son jornadas creo que nos vamos a arrepentir de haber echado a lisci para traer a este alessio había conseguido recuperar el orden táctico incluso con la defensa de de nafti hay cosas que no entiendo por que vezo titular si se borró del partido
@Farolillo_LevUD,"Aug 20, 2022","Segundo empate a cero. Así no vamos a ningún lado.
Hemos desperdiciado la 1ª mitad otra vez con la defensa de 5, con un Cárdenas salvador. En la 2ª, con 4 atrás mucho mejor. Ojalá le quede claro eso ya a Nafti. POR NOMBRES:


𝓓𝓪𝓷𝓲𝓮𝓵",segundo empate a cero así no vamos a ningún lado hemos desperdiciado la mitad otra vez con la defensa de con un cárdenas salvador en la con atrás mucho mejor ojalá le quede claro eso ya a nafti por nombres
@DaReInt,"Aug 20, 2022","Replying to 
@LevanteUD
 and 
@RealZaragoza
Nafti ha corregido y en la segunda mitad con los 4 defensas se ha visto un Levante más ambicioso. Me quedo con eso.
Levante TV",nafti ha corregido y en la segunda mitad con los defensas se ha visto un levante más ambicioso me quedo con eso
@Levante_TV,"Aug 20, 2022","🐸 
@LevanteUD
 | Directo | Rueda de prensa de Mehdi Nafti 

 📺+Info #AbalónParado #CVEDesports 
@juanmaromerodm
 
@superdeporte_es

https://ift.tt/EPWbra5
ElDesmarque Levante",directo rueda de prensa de mehdi nafti info abalónparado cvedesports
@ElDesmarque_LUD,"Aug 20, 2022","Las notas de los jugadores del Levante y de Nafti ante el Zaragoza: uno por uno https://eldesmarque.com/valencia/levante-ud/365311-las-notas-de-los-jugadores-del-levante-y-de-nafti-ante-el-zaragoza-uno-por-uno
Cafre con leche ☕",las notas de los jugadores del levante y de nafti ante el zaragoza uno por uno
@jorgecastello85,"Aug 20, 2022","Fútbol champagne no, evidentemente.

Fútbol Duff tampoco. Que no somos idiotas y esto es el Levante, Nafti.
ElDesmarque Valencia",fútbol champagne no evidentemente fútbol duff tampoco que no somos idiotas y esto es el levante nafti
@ElDesmarque_VLC,"Aug 20, 2022","Las notas de los jugadores del Levante y de Nafti ante el Zaragoza: uno por uno https://eldesmarque.com/valencia/levante-ud/365311-las-notas-de-los-jugadores-del-levante-y-de-nafti-ante-el-zaragoza-uno-por-uno


Giovanni Roales 🫡",las notas de los jugadores del levante y de nafti ante el zaragoza uno por uno
@GiovanniRB_,"Aug 20, 2022","Zaragoza 0-0 Levante

Tablas en La Romareda entre maños y granotas en un partido entretenido en el que los porteros han sido los principales culpables de que no hubiese goles. Aún así, los proyectos de Carcedo y Nafti siguen sin sumar de 3...

#RealZaragozaLevante
Djuka Sexo",zaragoza levante tablas en la romareda entre maños y granotas en un partido entretenido en el que los porteros han sido los principales culpables de que no hubiese goles aún así los proyectos de carcedo y nafti siguen sin sumar de realzaragozalevante
@djukasexo,"Aug 20, 2022","El entrenador del Levante, Nafti dijo que su referente como entrenador es Preciado, pues para ser su referente juega a todo lo contrario que el. Le dan un equipazo y juega a la defensiva
_Jooeel_13",el entrenador del levante nafti dijo que su referente como entrenador es preciado pues para ser su referente juega a todo lo contrario que el le dan un equipazo y juega a la defensiva
@JoeLUD1909,"Aug 20, 2022","Replying to 
@GranotaFootball
 and 
@MehdiNafti12
En 2 partidos se ve que el levante de nafti es de los peores levantes de la última década 0 dudas
_Jooeel_13",en partidos se ve que el levante de nafti es de los peores levantes de la última década dudas
@JoeLUD1909,"Aug 20, 2022","Replying to 
@Levante_Al_Dia_
Nafti no llega ni a otoño
Gonzalo Alba",nafti no llega ni a otoño
@GonzaloAlbaOc,"Aug 20, 2022","Dominio claro (sin gol) del Real Zaragoza ante un Levante que, en mi opinión, se le queda muy grande a Nafti. Con la plantilla que tiene debería ser mucho más atrevido. En clave 💙, destacar el papel de Eugeni y de un Bermejo que recibe muy cerca, pero que no enlaza (1/2)
Jaime",dominio claro sin gol del real zaragoza ante un levante que en mi opinión se le queda muy grande a nafti con la plantilla que tiene debería ser mucho más atrevido en clave destacar el papel de eugeni y de un bermejo que recibe muy cerca pero que no enlaza
@osca_cannizzaro,"Aug 20, 2022","¿Mucho Levante para poco Nafti?
Levante Unión Depresiva (el/javi)",mucho levante para poco nafti
@eljavigranota,"Aug 20, 2022","Miñambres: Mehdi te he fichado a 4 extremos nuevos para la plantilla 

Nafti: qué es un extremo?
Borja Aranda",miñambres mehdi te he fichado a extremos nuevos para la plantilla nafti qué es un extremo
@Borja_Aranda_,"Aug 20, 2022","El duelo de pizarras entre Carcedo y Nafti en este Zaragoza - Levante, lo gana claramente el entrenador de los maños. Tiene absolutamente maniatado al Levante
Gilberto Ramos Medina",el duelo de pizarras entre carcedo y nafti en este zaragoza levante lo gana claramente el entrenador de los maños tiene absolutamente maniatado al levante
@GilbeRamos,"Aug 20, 2022","Nafti, no se come los turrones con el Levante. Ahí lo dejo..


FaroIillo Levante",nafti no se come los turrones con el levante ahí lo dejo
@Farolillo_LevUD,"Aug 20, 2022","Replying to 
@Gaby_Malaga89
Campaña no ha participado en ningún amistoso de pretemporada. Eso quiere decir que lleva desde mediados de mayo sin jugar.
Nafti dijo que tendría minutos, pero se entiende que no entrará antes del minuto 65
𝙼𝚒𝚚𝚞𝚎𝚕",campaña no ha participado en ningún amistoso de pretemporada eso quiere decir que lleva desde mediados de mayo sin jugar nafti dijo que tendría minutos pero se entiende que no entrará antes del minuto
@unoodostoques,"Aug 20, 2022","Replying to 
@granotil_
El Levante ha hecho toda la pretemporada con cinco defensas, quizás un tramo vs Castellón y otro vs Vila-real cerró con 4. No tendría sentido trabajar con un sistema y comenzar a competir con otro. Y ojo, a Nafti le gusta mucho el 4-3-3 pero hasta hace cuatro días no tenía EXT’s
Yo vi jugar a Caszely",el levante ha hecho toda la pretemporada con cinco defensas quizás un tramo vs castellón y otro vs vilareal cerró con no tendría sentido trabajar con un sistema y comenzar a competir con otro y ojo a nafti le gusta mucho el pero hasta hace cuatro días no tenía exts
@machaka_el,"Aug 20, 2022","Replying to 
@Borderline_lvd
bueno ese dia nafti se hizo trampas al solitario, jugo con 4 el dia que seguramentre no lo tenia que hacer, y puso defensa de4 a pepelu y delante acuerdate de quienes habia me refiero a jugadores del levante, lo hizo para autoafirmarse de jugar con 5.
Eric Martín Gasulla",bueno ese dia nafti se hizo trampas al solitario jugo con el dia que seguramentre no lo tenia que hacer y puso defensa de a pepelu y delante acuerdate de quienes habia me refiero a jugadores del levante lo hizo para autoafirmarse de jugar con
@Eric18Martin,"Aug 20, 2022","Esta es la alineación del Levante UD en La Romareda.

Mehdi Nafti fiel a la defensa de 5. Vuelve Vezo. Y la buena noticia es que Álex Muñoz será el carrilero zurdo. #RealZaragozaLevante 🐸💪🏻",esta es la alineación del levante ud en la romareda
@Centenariazo,"Aug 28, 2022","Replying to 
@umodijkstra
Na, pero estos les eché un ojo y acertaron varias. Lo de Nafti al Levante es imposible de adivinar inventando, y el timing de lo de Lucas lo clavaron. Yo confío.
💯",na pero estos les eché un ojo y acertaron varias lo de nafti al levante es imposible de adivinar inventando y el timing de lo de lucas lo clavaron yo confío
@Centenariazo,"Aug 28, 2022","Replying to 
@MenDeDonosti
 and 
@_dubbar
Estos sacaron lo de Lucas en julio de primeros y adelantaron que Nafti ficharía por el Levante. Por random que parezcan tienen fiabilidad.
DanCle",estos sacaron lo de lucas en julio de primeros y adelantaron que nafti ficharía por el levante por random que parezcan tienen fiabilidad
@DanCle1909,"Aug 28, 2022","Replying to 
@MiLibrillo
 and 
@CarlosAyats
Si señor, toda la razón. En el barco de mi Levante UD, cábenos todos los levantinistas, los que vemos la botella media vacía y los que la vemos llena entera.
Sr. Nafti, Vd. a entrenar que para eso le pagamos.
ELTUNSI 94 🇹🇳🇵🇸",si señor toda la razón en el barco de mi levante ud cábenos todos los levantinistas los que vemos la botella media vacía y los que la vemos llena entera sr nafti vd a entrenar que para eso le pagamos
@Zzr944,"Aug 28, 2022","Victoire 2-0 pour Levante de Mehdi Nafti contre Tenerife 

3️⃣Matchs ⚔️
1️⃣Victoire ✅
2️⃣ Nuls      ➖ 

@LevanteUD
 
@MehdiNafti12
Levante UE ND",victoire pour levante de mehdi nafti contre tenerife matchs victoire nuls
@Levante_ND,"Aug 28, 2022","Nafti: ""Nos hemos quitado un peso de encima. Ha sido una noche redonda"" via http://ndeportivos.com https://ift.tt/lK8ZRMo
iismaa.10",nafti nos hemos quitado un peso de encima ha sido una noche redonda via
@iismaa_10,"Aug 28, 2022","Replying to 
@iismaa_10
También el hecho de que Aitor Sanz se colocara junto a los dos defensas en salida permitía al equipo salir cn laterales muy profundos y abiertos (como Nacho) que ponía en aprietos a los abiertos del levante y te obligaba a recular. Nafti ha sabido corregir esto y x ello (+)
MuyDeFutbol",también el hecho de que aitor sanz se colocara junto a los dos defensas en salida permitía al equipo salir cn laterales muy profundos y abiertos como nacho que ponía en aprietos a los abiertos del levante y te obligaba a recular nafti ha sabido corregir esto y x ello
@MDFSomos,"Aug 28, 2022","Replying to 
@MDFSomos
✅ EL LEVANTE SE ‘LEVANTA’

🤩 Los ‘granotas’ ganan 2-0 al Tenerife y ganan su primer partido de la temporada

⚡️En un partido más que disputado, los de Nafti se han llevado ‘el gato al agua’


ElDesmarque Levante",el levante se levanta los granotas ganan al tenerife y ganan su primer partido de la temporada en un partido más que disputado los de nafti se han llevado el gato al agua
