Username,Date,Content,Cleaned_Content
@osca_cannizzaro,"Sep 19, 2023","Sillas calientes en algunos banquillos de la Segunda División.
Víctor Sánchez del Amo, Cervera y Ziganda en la cuerda floja tras su mal inicio de temporada.
@__AngelGarcia__
 pone sobre la mesa los posibles nombres que Cartagena, Oviedo y #sdHuesca estarían manejando.
Jorge Fenor Fuentes",sillas calientes en algunos banquillos de la segunda división víctor sánchez del amo cervera y ziganda en la cuerda floja tras su mal inicio de temporada pone sobre la mesa los posibles nombres que cartagena oviedo y sdhuesca estarían manejando
@jorgefenor,"Sep 19, 2023","El Efesé ratifica a Víctor Sánchez del Amo y le da margen de confianza https://cadenaser.com/murcia/2023/09/18/el-efese-ratifica-a-victor-sanchez-del-amo-y-le-da-margen-de-confianza-radio-cartagena/ vía 
@SER_Cartagena
 #FCCartagena 
@FCCartagena_efs
cadenaser.com
El Efesé ratifica a Víctor Sánchez del Amo y le da margen de confianza
El Cartagena es colista y ha firmado su peor arranque de temporada desde el año del descenso
laverdad_es",el efesé ratifica a víctor sánchez del amo y le da margen de confianza vía fccartagena cadenasercom el efesé ratifica a víctor sánchez del amo y le da margen de confianza el cartagena es colista y ha firmado su peor arranque de temporada desde el año del descenso
@laverdad_es,"Sep 18, 2023","🎧 #PODCAST | Escucha la tertulia de 'A dos bandas' sobre la actualidad del Cartagena y el Real Murcia.
📌 El decepcionante inicio de ambos equipos: solo una victoria
📌 La confección de sus plantillas, en entredicho
 📌 La figura de Sánchez del Amo
laverdad.es
Podcast: Los decepcionantes arranques del Cartagena y el Real Murcia: ¿qué está fallando y quién...
La tertulia 'A dos bandas' analiza el mal momento que atraviesan el Efesé y el equipo grana. Ambos equipos solo han sumado una victoria y su fútbol genera muchas dudas en
laverdad_es",podcast escucha la tertulia de a dos bandas sobre la actualidad del cartagena y el real murcia el decepcionante inicio de ambos equipos solo una victoria la confección de sus plantillas en entredicho la figura de sánchez del amo laverdades podcast los decepcionantes arranques del cartagena y el real murcia qué está fallando y quién la tertulia a dos bandas analiza el mal momento que atraviesan el efesé y el equipo grana ambos equipos solo han sumado una victoria y su fútbol genera muchas dudas en
@laverdad_es,"Sep 18, 2023","🎧 #PODCAST | Escucha la tertulia de 'A dos bandas' sobre la actualidad del Cartagena y el Real Murcia.
📌 El decepcionante inicio de ambos equipos: solo una victoria
📌 La confección de sus plantillas, en entredicho
 📌 La figura de Sánchez del Amo
laverdad.es
Podcast: Tertulia 'A dos bandas': Los decepcionantes arranques del Cartagena y el Real Murcia: ¿qué...
La tertulia 'A dos bandas' analiza el mal momento que atraviesan el Efesé y el equipo grana. Ambos equipos solo han sumado una victoria y su fútbol genera muchas dudas en
efesista.es",podcast escucha la tertulia de a dos bandas sobre la actualidad del cartagena y el real murcia el decepcionante inicio de ambos equipos solo una victoria la confección de sus plantillas en entredicho la figura de sánchez del amo laverdades podcast tertulia a dos bandas los decepcionantes arranques del cartagena y el real murcia qué la tertulia a dos bandas analiza el mal momento que atraviesan el efesé y el equipo grana ambos equipos solo han sumado una victoria y su fútbol genera muchas dudas en
@EfesistaOficial,"Sep 18, 2023","🌉 Bajando el Puente #115 | Real Valladolid 1 - 0 FC Cartagena

@realvalladolid
 
@FCCartagena_efs


➡️ Víctor Sánchez del Amo, en dudas

🕦 22.15h
🔴 YouTube
🎙️ 
@GutiOcana
, 
@Tiri_Ct
 y 
@nonitinillo
youtube.com
BAJANDO EL PUENTE #115 | REAL VALLADOLID 1 - 0 FC CARTAGENA | VÍCTOR...
SER_Cartagena",bajando el puente real valladolid fc cartagena víctor sánchez del amo en dudas h youtube y youtubecom bajando el puente real valladolid fc cartagena víctor
@SER_Cartagena,"Sep 18, 2023","El Efesé ratifica a Víctor Sánchez del Amo y le da margen de confianza https://cadenaser.com/murcia/2023/09/18/el-efese-ratifica-a-victor-sanchez-del-amo-y-le-da-margen-de-confianza-radio-cartagena/ a través de 
@SER_Cartagena
From cadenaser.com
Mundo Segunda",el efesé ratifica a víctor sánchez del amo y le da margen de confianza a través de from cadenasercom
@MundoSegunda_,"Sep 18, 2023","ℹ️A pesar de los malos resultados, el FC Cartagena a dia de hoy sigue confiando en Víctor Sánchez del Amo.

La idea del efesé es que el entrenador siga al cargo del equipo frente a Eibar, Amorebieta, Espanyol y Racing de Ferrol.

El equipo tan sólo suma 3/18.

Vía 
@laverdad_es


Francisco J. Moya",a pesar de los malos resultados el fc cartagena a dia de hoy sigue confiando en víctor sánchez del amo la idea del efesé es que el entrenador siga al cargo del equipo frente a eibar amorebieta espanyol y racing de ferrol el equipo tan sólo suma vía
@fjmoya,"Sep 18, 2023","El Cartagena da confianza a Sánchez del Amo, que estará en el banquillo ante el Eibar. Después, Amorebieta, Espanyol y Racing de Ferrol.
laverdad.es
Margen de maniobra para Sánchez del Amo, que estará ante el Eibar | La Verdad
El entrenador del Efesé se sentará este viernes en el banquillo pese a que el equipo firma su segundo peor arranque, con 3 puntos de 18
Αlfonso Asensio",el cartagena da confianza a sánchez del amo que estará en el banquillo ante el eibar después amorebieta espanyol y racing de ferrol laverdades margen de maniobra para sánchez del amo que estará ante el eibar la verdad el entrenador del efesé se sentará este viernes en el banquillo pese a que el equipo firma su segundo peor arranque con puntos de
@AlfonsoAsensio,"Sep 18, 2023","A Víctor Sánchez del Amo se le agota el crédito en el FC Cartagena https://laopiniondemurcia.es/deportes/2023/09/18/victor-sanchez-amo-le-agota-92220583.html?utm_source=twitter&utm_medium=social&utm_campaign=btn-share vía 
@diariolaopinion
laopiniondemurcia.es
A Víctor Sánchez del Amo se le agota el crédito en el FC Cartagena
El rumbo en el inicio de liga, con sólo tres puntos de dieciocho, deja en mala posición al técnico
Jorge Fenor Fuentes",a víctor sánchez del amo se le agota el crédito en el fc cartagena vía laopiniondemurciaes a víctor sánchez del amo se le agota el crédito en el fc cartagena el rumbo en el inicio de liga con sólo tres puntos de dieciocho deja en mala posición al técnico
@jorgefenor,"Sep 18, 2023","A Víctor Sánchez del Amo se le agota el crédito en el FC Cartagena https://laopiniondemurcia.es/deportes/2023/09/18/victor-sanchez-amo-le-agota-92220583.html?utm_source=twitter&utm_medium=social&utm_campaign=btn-share vía 
@diariolaopinion
 #FCCartagena 
@FCCartagena_efs
laopiniondemurcia.es
A Víctor Sánchez del Amo se le agota el crédito en el FC Cartagena
El rumbo en el inicio de liga, con sólo tres puntos de dieciocho, deja en mala posición al técnico
Deportes La Opinión",a víctor sánchez del amo se le agota el crédito en el fc cartagena vía fccartagena laopiniondemurciaes a víctor sánchez del amo se le agota el crédito en el fc cartagena el rumbo en el inicio de liga con sólo tres puntos de dieciocho deja en mala posición al técnico
