Username,Date,Content
@galletassmariaa,"Oct 10, 2022","Replying to 
@Levante_Al_Dia_
por eso vamos a aguantar a nafti hasta el domingo, y espero que lo tiren aunq saquemos 6/6 (ni en los mejores sueños)
Levante Al Día 🇱🇮"
@Levante_Al_Dia_,"Oct 10, 2022","Si hubiéramos ganado, ¿Qué cambia? Si la de De Frutos sobre el 20' por lo que sea hubiera entrado, ¿Y qué?
Seguimos jugando desordenados y sin ideas. No se ve nada sobre el césped. ¿Para qué siguen manteniendo a Nafti? A ver si gana al Mirandés y se agarran a algo?
Borderline"
@Borderline_lvd,"Oct 10, 2022","Que a estas horas Nafti siga de entrenador del Levante no tiene sentido. El equipo no va y solo empeora la situación y la clasificación cada partido hasta el punto de que como te metas abajo (sino lo estás ya) si va ser un drama de verdad.
Viandi ☀️"
@fajararisv,"Oct 10, 2022","Lagi-lagi Mehdi Nafti 🤦‍♂️
Padahal skuat Levante terbilang udah bagus buat misi balik lagi ke Primera Division.
Quote
Levante UD"
@LevanteUD,"Oct 9, 2022","FINAL | #LevanteUD 0-1 @realracingclub 

#LevanteRacing
𝙂𝙤𝙡 𝙊𝙧𝙧𝙞𝙤𝙡𝙨"
@Gol_Orriols,"Oct 10, 2022","Desconecto hasta que Nafti no siga en el Levante
𝙼𝚒𝚚𝚞𝚎𝚕"
@unoodostoques,"Oct 10, 2022","Replying to 
@unoodostoques
Y todo esto son sólo detalles del peor partido en un inicio de temporada realmente decepcionante del Levante de Nafti. La grada expresó abiertamente el rechazo a esta proyecto deportivo y a sus responsables. Imagino la soluciones inmediatas para calmar a los aficionados.
Levante Al Día 🇱🇮"
@Levante_Al_Dia_,"Oct 9, 2022","Replying to 
@Kaiserorriols
Sí, la 15° plantilla somos de Segunda. Mirad los partidos los que desviáis la atención de Nafti (que no se dice que sea toda la culpa)
El Nieto De La Señora Petra"
@NietoSenora,"Oct 9, 2022","Seguramente después de este partido echaran a Nafti entrenador del levante,  no podríamos hacer un cambio Romo x Nafti???🤣🤣🤣


Vittorio"
@VittorioGc88,"Oct 9, 2022","Durísimo comienzo de Liga para el Levante. Que dura es la Segunda División, durísima! Les va a costar dios y ayuda. A ver Nafti si llega a Navidades que ya sabemos como son estos banquillos de calientes.
Quote
Levante UD"
@LevanteUD,"Oct 9, 2022","FINAL | #LevanteUD 0-1 @realracingclub 

#LevanteRacing
Mario Lupión"
@MarioLupion,"Oct 9, 2022","#LUD | El Levante no decide sobre Nafti... por ahora https://plazadeportiva.valenciaplaza.com/el-levante-no-decide-sobre-nafti-por-ahora a través de 
@plazadeportiva_
plazadeportiva.valenciaplaza.com
#LUD | El Levante no decide sobre Nafti... por ahora
El Levante no decide sobre Nafti... por ahora
Plaza Deportiva"
@plazadeportiva_,"Oct 9, 2022","El Levante no decide sobre Nafti... por ahora http://plazadeportiva.valenciaplaza.com/el-levante-no-decide-sobre-nafti-por-ahora
María Villanueva"
@MeryVillanueva_,"Oct 9, 2022","No he podido poner nada hasta ahora, pero después de ver el vergonzoso partido creo que el pensamiento es generalizado: la única forma de darle un giro completo a este rumbo del Levante hacia el abismo es prescindiendo de Nafti. Decisión que deberían tomar sin perder más tiempo.
Levante UE ND"
@Levante_ND,"Oct 9, 2022","El Levante confirma su crisis; Nafti, más cuestionado que nunca (0-1) via http://ndeportivos.com https://ift.tt/zAWjKVY
Santi"
@Santi67155432,"Oct 9, 2022","Ya,bolo y la ponfe le va a pasar como cuando cr7 se marcho del Madrid. Fue malo para ambos, a ver si tenemos suerte y el futuro es igual, a la ponfe le va mejor...pero yo era mas del perfil nafti...y nafti tambien es de este perfil, en el Levante no cumple objetivos de momento
Jaime San Martín"
@JamesanmartinG,"Oct 9, 2022","Replying to 
@iaki24
 
@Futbolm11370624
 and 2 others
Con el Levante simpatizo desde hace muchos años. Y lo mejor que le puede pasar es mañana anunciar la destitución de Nafti.
GazzettaLUD"
@GazzettaLUD,"Oct 9, 2022","Creo que no hace falta Felipe Miñambres para tomar la decisión de que Nafti no siga entrenando al Levante.

Tenerlo mañana entrenado sería un error. Si se sienta ante el Mirandés para mi Felipe perdería credibilidad en su trabajo.
Eric Martín Gasulla"
@Eric18Martin,"Oct 9, 2022","Replying to 
@Eric18Martin
Ante tal situación deportiva del Levante UD, todo indica que habrá destitución. Pero depende de Miñambres y el Consejo de Administración.

Lo cierto que la elección del entrenador ha sido el peor error. Al final ""el aprendiz"" Alessio Lisci nada tiene que envidiar a Nafti.
Miguel"
@miguel_vlc,"Oct 9, 2022","Replying to 
@Levante_Al_Dia_
yo te digo q es la 1a vez desde que estoy yendo al campo, q he sentido verguenza. No puede ser que los centrales sean los q tienen q iniciar todos los ataques, los centrales es q manda cojones y lo de SON encarandose con la grada es para que junto con Nafti se vayan d la manita


Kaiserorriols"
@Kaiserorriols,"Oct 9, 2022","Replying to 
@Levante_Al_Dia_
Claro claro toda la culpa de Nafti..... Plantilla sobrevalorada abrir los ojos!!!!!!!!!
Eric Martín Gasulla"
@Eric18Martin,"Oct 9, 2022","🚨 Debido al reciente fallecimiento de la madre de Felipe Miñambres, hoy NO habrá novedades respecto a la decisión con Mehdi Nafti.

A partir de mañana se hablará sobre un posible cambio (o no) en el banquillo del Levante UD.
Eric Martín Gasulla"
@Eric18Martin,"Oct 9, 2022","Replying to 
@Eric18Martin
""Una vez puede ser un error, dos fruto de una casualidad, tres motivo de un accidente. Pero cuando la dicha va más allá, es una situación más grave. El Levante UD de Mehdi Nafti ha tocado fondo"".

El relato del partido Levante 0-1 Racing de Santander: 🐸👇
http://mundolevanteud.com/2022/10/mas-que-un-accidente-para-el-levante-ud.html
JUANPITA"
@supermece,"Oct 9, 2022","Replying to 
@LevanteUD
 and 
@realracingclub
Mandad al Nafti ese a tomar por culo . Nefasto en Leganés y nefasto en Levante
Sapos United"
@SaposUnited,"Oct 9, 2022","Hace hora y pico q acabó el partido y x más q actualice Twitter no leo nada de el consejo de adm. del Levante se reúne de urgencia para echar a Nafti. Q le pasa a Quico Catalán y sus palmeros? Fuera ya, pero no puede pasar de esta noche. Y a final de temporada él.
Sergi Martínez"
@Sergi98Martinez,"Oct 9, 2022","Mehdi Nafti fuera ya. No puede seguir ni un minuto más. El Levante no puede consentir perder dos partidos seguidos contra dos equipos que el año pasado estaban en Primera Federación. Del juego del equipo no puedo hablar porque después de 9 partidos aún no se a que juegan. Triste
Josektz🤍🖤🤍🇪🇸"
@Josektz1,"Oct 9, 2022","A mí lo de que Nafti siga colando como entrenador me toca la polla, por qué el levante no tiene mal equipo y lo tiene en la mierda
Juulss19"
@Julian72867056,"Oct 9, 2022","Replying to 
@Javifdez_1
Nafti debería estar en la calle desde hace tiempo ya... bueno mejor dicho nunca debió haber llegado al Levante.
David Torres"
@DavidTorres1975,"Oct 9, 2022","Las notas de los jugadores del Levante y de Nafti ante el Racing de Santander: uno por uno https://eldesmarque.com/valencia/levante-ud/372215-las-notas-de-los-jugadores-del-levante-y-de-nafti-ante-el-racing-de-santander-uno-por-uno a través de 
@ElDesmarque_LUD
David Torres"
@DavidTorres1975,"Oct 9, 2022","El Levante de Nafti sigue hundiéndose sin tocar fondo https://eldesmarque.com/valencia/levante-ud/372154-partido-levante-racing-de-santander-2/cronica a través de 
@ElDesmarque_LUD


1909LEVANTE"
@1levante,"Oct 9, 2022","Replying to 
@LevanteUD
Menudo ridículo de temporada un equipo sin ideas temeroso y sin ningún planteamiento y sobre todo en el medio del campo que van perdidos y muy fuera de forma tanto pepelu como iborra 
Nafti hoy debería ser destituido ya
ElDesmarque Levante"
