Username,Date,Content
@1levante,"Sep 10, 2023","Replying to 
@granotil_
Calleja es un pecho frio de los banquillos
Granota Enfurecido ❤️💙🐸😡🐺"
@granotaenfadado,"Sep 9, 2023","Me jode una barbaridad pero enhorabuena groguets un entrenador que ya me hubiera gustado que hubiera venido aquí al Levante en sustitución a Javi Calleja 👏👏👏
Quote
Villarreal CF"
@VillarrealCF,"Sep 9, 2023","Nuestro nuevo entrenador 🤝📝
DGC"
@periko_RCDE,"Sep 9, 2023","Replying to 
@oriolvidal23
Ahir Luis es menja al levante amb els nostres homes que tot el van fer be. Feia temps que no disfrutaba tant..Calleja va quedar retratat.
Miguel"
@mikelorl,"Sep 9, 2023","Replying to 
@Eric18Martin
Ayer el Levante me parecio un futbolin. Jugadores sin movimientos sin balon para crear espacios y pocos ofrecimientos de apoyo fuera de lo entrenado... asi con poco que te estudien, te dejan sin alternativas posibles.
Error de Calleja o de la poca vision de los jugadores?
Levante UD. Nostresport"
@LevanteudN,"Sep 9, 2023","#LevanteEspanyol

🐸⚽️ El análisis de Alonso García de la derrota del Levante en casa frente al Espanyol

Mal planteamiento y lectura de Calleja

Golpe de realidad


The Spanish Segunda Show - en español"
@SegundaSpanESP,"Sep 9, 2023","Un auténtico Partidazo anoche entre 
@LevanteUD
 y 
@RCDEspanyol
 

El rendimiento de Melamol estaba increíble. Dos goles pero mucho más en el juego
Un resultado que va a preocupar a todo los equipos de 
@LaLiga2
 

Un golpe para Calleja y su Levante, quejando sobre el césped después
El tito Jet"
@games_jet,"Sep 9, 2023","Replying to 
@alvaroharo_
El Levante puede ser y debe ser candidato a ascenso, pero la imagen del equipo ayer fue penosa. 
Soy también de la opinión de que estaremos en la pelea por el ascenso, la pregunta es si la directiva y Calleja tiene la ambición necesaria para lograrlo
Juanito el mito"
@JCN_4,"Sep 9, 2023","Se a dicho que des de que está Luis García no se han visto cambios.En el partido de ayer se repasa a Javi calleja. Le hace un marcaje hombre a hombre en medio campo y deja que saque el balón vezo y el levante no sabía que hacer. Partidazo de todos. Un partido menos. 💙🤍🐦 #RCDE
Joan albert"
@joanalbertmf,"Sep 9, 2023","Replying to 
@RCDEspanyol
 and 
@LevanteUD
Saludeu al vostre míster, en Calleja, dient que el Levante té la millor plantilla de 2 divisió. Ahir bem demostrar qui és el millor
Piris (En LaLiga Hypermotion)"
@AlexandrePiris,"Sep 9, 2023","También te digo, si echas a Calleja, el panorama de entrenadores “realistas” para el Levante es desolador. Me salen 2/3 y da gracias
GazzettaLUD"
@GazzettaLUD,"Sep 9, 2023","Triste por la derrota y triste por la situación económica del Levante.

Resignado porqué sé que Calleja no se irá esta temporada.

Con todo eso, sigo pensando que hay buen equipo para pelear los play offs. Creo en la capacidad de todos los jugadores.
David Pascual Navarret"
@DavidPascual77,"Sep 9, 2023","Son las 00:27 y el lamentable de Calleja continúa siendo el ""enterrador"" del Levante UD.


Vivencias granotas"
@VGranotas,"Sep 9, 2023","Replying to 
@VGranotas
4️⃣ Suspenso 

🤔¿A qué puede aspirar este Levante? 

👊El equipo ha de estar preparado para luchar por el ascenso 

⚔️O Calleja hace autocrítica y corrige rápidamente o se debe marchar a casa
ElDesmarque Levante"
@ElDesmarque_LUD,"Sep 8, 2023","Calleja: ""Hemos estado muy tiernos a nivel defensivo"" https://eldesmarque.com/futbol/levante-ud/20230908/calleja-hemos-estado-muy-tiernos-a-nivel-defensivo_300086294.html
Levante Unión Depresiva (el/javi)"
@eljavigranota,"Sep 8, 2023","Ya se puede tirar a Calleja a la calle?
𝑴𝒓.𝑮𝒓𝒂𝒏𝒐𝒕𝒂"
@MrGranota,"Sep 8, 2023","Calleja debería salir del Levante
Si
81.3%
Si
0%
Yes
6.3%
Si otra vez
12.5%
16 votes
·
Final results
Eric Martín Gasulla"
@Eric18Martin,"Sep 8, 2023","🗣️ JAVI CALLEJA, sobre si mantiene que la plantilla del Levante UD es la mejor: ""Para mí son los mejores y siempre lo van a ser""

De cara al público, queda muy bonito. Vender falsas realidades, no gusta a nadie. 

Si realmente lo piensa, el que falla es precisamente él.


Carlos Blanco"
@carlosblanco,"Sep 8, 2023","Resumen de las palabras de Calleja, entrenador de  Levante: “La temporada es muy larga y Espanyol sólo hay uno.” #rcde #futbol
Som Pericos ⚽💙"
@sompericos,"Sep 8, 2023","Javi Calleja: "" Espanyol sólo hay uno, seguimos aspirando al ascenso"".

El entrenador del Levante.
Socio1900"
@Socio1900,"Sep 8, 2023","Declaraciones de calleja entrenador del levante. ""La temporada es larga y Espanyol solo hay uno""
Gracias Garagarza!! #RCDE
Levante TV"
@Levante_TV,"Sep 8, 2023","🐸 
@LevanteUD
 | Directo | Rueda de prensa de Calleja, tras la derrota frente al Espanyol 

 📺+Info #AbalónParado #CVEDesports 
@juanmaromerodm
 
@superdeporte_es
superdeporte.es
'No podemos tener esa falta de contundencia'
Javi Calleja reconoce la superioridad del rival y que su equipo no tuvo su día. 'El segundo gol nos hace mucho daño', dijo
Levante Al Día 🇱🇮"
@Levante_Al_Dia_,"Sep 8, 2023","Unas cuantas jornadas llevamos pidiendo el cambio de Femenías por Andrés Fernández ya. Cuando quieras Calleja, espérate a la jornada 35 a que se le caiga el larguero en la joroba.

Su partido y el de Vezo de película de terror.
O'Grant"
@OrGrant,"Sep 8, 2023","Replying to 
@lagradaonline
Grande, Calleja. Que la plantilla del Levante es mejor que la del Español? Toma chorreo!!!
Eric Martín Gasulla"
@Eric18Martin,"Sep 8, 2023","❌🐸 Levante 1-4 Espanyol. FINAL

DOSIS SEVERA DE REALIDAD. Espero que sirva para asentar los pies en la tierra.

Primer rival más serio, derrota merecidísima y goleada (corta). Como bloque se hizo aguas en TODO. El estilo Javi Calleja era y es un despropósito. #LevanteEspanyol
GazzettaLUD"
@GazzettaLUD,"Sep 8, 2023","No voy a decir que Calleja es el peor entrenador que he sufrido en el Levante porqué por aquí ha pasado mucho muerto, pero es insostenible.

Es el peor partido de Alex Muñoz desde su llegada. Femenías está FUERÍSIMA. Cuento 2 cantadas y medio.

Nos han puesto en nuestro sitio.


Levante Edits"
@LevanteEdits,"Sep 8, 2023","Javi Calleja debe de compartir agencia de representación con Nico Melamed.
Levante Edits"
@LevanteEdits,"Sep 8, 2023","Vete a cagar, Calleja.
granota80"
@granota_80,"Sep 8, 2023","Replying to 
@granotil_
Te ganan el medio del campo tácticamente ,3-4 de ellos contra 2 del Levante ….pero el señor Calleja no lo ve
Jose Miguel Ruiz"
@Josemiii_04,"Sep 8, 2023","De momento, mejor el Espanyol en el choque con aroma a primera entre el cuadro catalán y el Levante.

En los banquillos, dos grandes entrenadores, Javi Calleja y Luis García.
Lud X Sempre!"
@LudXSempre,"Sep 8, 2023",Tremendos 20 minutos del Levante nivel de 2a rfef.... Planteamiento nulo de Calleja. El español solo con nuestros errores pueden golearnos. Lo de poner a Capa titular.....
