Username,Date,Content,Cleaned_Content
@waldoelgrande,"Aug 14, 2023","El Huesca de Ziganda es el mismo que la temporada pasada, pero con peores jugadores. Muy justito para esta categoría. Con otro mister , estaríamos ya casi descendidos
Javicaleyas",el huesca de ziganda es el mismo que la temporada pasada pero con peores jugadores muy justito para esta categoría con otro mister estaríamos ya casi descendidos
@Javidiaz78,"Aug 14, 2023","Replying to 
@mexandroll
La clausula de Mario Fuente la puso Ziganda también, y desde Huesca se le olvidó sacarle el billete de avión a Mexico


José Gil",la clausula de mario fuente la puso ziganda también y desde huesca se le olvidó sacarle el billete de avión a mexico
@JoseGilHuesca,"Aug 13, 2023","El empate tiene que saber muy bien para la #SDHuesca tras el encuentro visto en El Plantío. El Burgos mereció más que los de Ziganda, en una temporada más que arranca fuera de casa sin mordiente en ataque. Mucho que hacer todavía, pero siempre es bueno empezar puntuando.
Jaime",el empate tiene que saber muy bien para la sdhuesca tras el encuentro visto en el plantío el burgos mereció más que los de ziganda en una temporada más que arranca fuera de casa sin mordiente en ataque mucho que hacer todavía pero siempre es bueno empezar puntuando
@osca_cannizzaro,"Aug 13, 2023","Replying to 
@osca_cannizzaro
Volvimos a ver hoy un Huesca calcado a la temporada pasada, planteamiento made in Ziganda y que se espera que sea la tónica habitual tambien este año. Un Huesca rocoso y peleón, difícil de ganar, pero que con el paso de los minutos se vuelve indefenso y eso hace crecer al rival.
ALGA",volvimos a ver hoy un huesca calcado a la temporada pasada planteamiento made in ziganda y que se espera que sea la tónica habitual tambien este año un huesca rocoso y peleón difícil de ganar pero que con el paso de los minutos se vuelve indefenso y eso hace crecer al rival
@DireccionNgel,"Aug 13, 2023","El Huesca de Bolo combinó e hizo más jugadas ensayadas hoy que cervera en toda la temporada. Ziganda en su estilo un tiro a puerta y los 11 en su campo esperando
David López",el huesca de bolo combinó e hizo más jugadas ensayadas hoy que cervera en toda la temporada ziganda en su estilo un tiro a puerta y los en su campo esperando
@davizuco99,"Aug 13, 2023","El Burgos ha sido mejor y ha merecido ganar. Pero gánale al Huesca del Cuco Ziganda. Y eso que esa mano del penalti... En fin, lo esperado de este partido.

#BurgosCFHuesca
Jorge Mazón",el burgos ha sido mejor y ha merecido ganar pero gánale al huesca del cuco ziganda y eso que esa mano del penalti en fin lo esperado de este partido burgoscfhuesca
@JorgeMazonG,"Aug 13, 2023","Hoy, regresa la redonda. Hoy, regresa la SD Huesca de Cuco Ziganda. Los niños sonríen, los que salieron ayer no tanto.
SD Huesca",hoy regresa la redonda hoy regresa la sd huesca de cuco ziganda los niños sonríen los que salieron ayer no tanto
@SDHuesca,"Aug 13, 2023","📝 PREVIA | #BurgosCFHuesca

✔️ Últimos precedentes.
✔️ Los datos del rival.
✔️ Jugadores destacados.
✔️ Las palabras de Cuco Ziganda.

AQUÍ 👇🏻
From sdhuesca.es
SD Huesca 🇬🇧🇺🇸",previa burgoscfhuesca últimos precedentes los datos del rival jugadores destacados las palabras de cuco ziganda aquí from sdhuescaes
@Sdhuesca_en,"Aug 13, 2023","🗣 “I am excited and hopeful about this season”.

🎙 Ziganda, speaking ahead of first match of the league against 
@Burgos_CF
.

#BurgosCFHuesca
sdhuesca.es
Ziganda: I am excited and hopeful about this season
The boss is motivated for the first match of the league, which leads his side to Burgos
Maldichi🧆",i am excited and hopeful about this season ziganda speaking ahead of first match of the league against burgoscfhuesca sdhuescaes ziganda i am excited and hopeful about this season the boss is motivated for the first match of the league which leads his side to burgos
@maldichi,"Aug 13, 2023","Replying to 
@covid_rz
No, pero mejor que el Huesca sí. Veremos hoy como plantea el partido Ziganda, ojalá me sorprenda para bien",
@JorgePulidofan1,"Aug 27, 2023","Replying to 
@JorgePulidofan1
Desconozco el once que elegirá Ziganda pero los que jueguen van a tener que salir enchufados, ser un equipo sólido y dar un paso adelante. 👊
¡Vaaamoooos Huesca, sin miedo! 🔵🔴⚽️🥅
Jaime",desconozco el once que elegirá ziganda pero los que jueguen van a tener que salir enchufados ser un equipo sólido y dar un paso adelante vaaamoooos huesca sin miedo
@osca_cannizzaro,"Aug 27, 2023","La #sdHuesca afronta la tercera jornada de liga con 16 jugadores inscritos en la primera plantilla.
Ziganda no creo que esté muy contento ni se esperaba está situación cuando firmó por el Huesca. Será el primero en caer si las cosas van mal. Pero desde luego fácil no se lo ponen.
Diario del Altoaragón",la sdhuesca afronta la tercera jornada de liga con jugadores inscritos en la primera plantilla ziganda no creo que esté muy contento ni se esperaba está situación cuando firmó por el huesca será el primero en caer si las cosas van mal pero desde luego fácil no se lo ponen
@altoaragon,"Aug 27, 2023","Este domingo en http://diariodelaltoaragon.es
🔹Fallece un usuario de la residencia Sagrada Familia de Huesca ingresado por golpe de calor y covid.
🔹 Huesca acumula el 43 % de los siniestros viarios con animales de todo Aragón.
🔹 Ziganda: “Lo primero, ser sólidos”.
José Gil",este domingo en fallece un usuario de la residencia sagrada familia de huesca ingresado por golpe de calor y covid huesca acumula el de los siniestros viarios con animales de todo aragón ziganda lo primero ser sólidos
@JoseGilHuesca,"Aug 26, 2023","Replying to 
@JoseGilHuesca
Ahora, va a tener que moverse muy bien estos últimos días para que los refuerzos que lleguen puedan hacer olvidar a los que estaban. Que sean piezas útiles para Ziganda y, sobre todo, para una plantilla que necesita un salto de nivel en todos los sentidos. #SDHuesca
Radio Huesca",ahora va a tener que moverse muy bien estos últimos días para que los refuerzos que lleguen puedan hacer olvidar a los que estaban que sean piezas útiles para ziganda y sobre todo para una plantilla que necesita un salto de nivel en todos los sentidos sdhuesca
@RadioHuesca,"Aug 26, 2023","Ziganda espera refuerzos y que llegue ya el final del mercado de fichajes 
@SDHuesca
 
https://cadenaser.com/aragon/2023/08/26/ziganda-espera-refuerzos-y-que-llegue-ya-el-final-del-mercado-de-fichajes-radio-huesca/ a través de 
@RadioHuesca
Jaime",ziganda espera refuerzos y que llegue ya el final del mercado de fichajes a través de
@osca_cannizzaro,"Aug 26, 2023","Replying to 
@NBellosta
Veremos si sigue progresando. Yo no le veo ahora para primera. Con Ziganda jugaba muy protegido en defensa y con su físico tapaba muchas carencias. Pero bueno, ha demostrado ser un buen profesional y es de agradecer en su paso por Huesca.
Olly The Owl",veremos si sigue progresando yo no le veo ahora para primera con ziganda jugaba muy protegido en defensa y con su físico tapaba muchas carencias pero bueno ha demostrado ser un buen profesional y es de agradecer en su paso por huesca
@ollyowl70,"Aug 26, 2023","All our fans saying give Xisco time
Huesca
On 26 October 2021, Xisco signed as coach of Huesca.Having finished in 13th in his only season with nine wins out of 30,he was replaced in June by José Ángel Ziganda.
1/2
ViejoTartiere",all our fans saying give xisco time huesca on october xisco signed as coach of huescahaving finished in th in his only season with nine wins out of he was replaced in june by josé ángel ziganda
@ViejoTartiere,"Aug 25, 2023","No se si el Huesca aceptará traer lo que pida Ziganda, viendo que la grada ya se volvió contra el palco, y sabemos por dónde suele romper la cuerda primero.


Mossa The Goat 🐐",no se si el huesca aceptará traer lo que pida ziganda viendo que la grada ya se volvió contra el palco y sabemos por dónde suele romper la cuerda primero
@Mossa_the_goat,"Aug 25, 2023","Replying to 
@_ScreemFace_
Si es a 1M€ por canterano descarte como por Obeng, yo le agradezco a Ziganda todo, le llevo al jugador hasta Huesca y hasta pastoreo las vacas que tiene en Navarra
Novo",si es a m por canterano descarte como por obeng yo le agradezco a ziganda todo le llevo al jugador hasta huesca y hasta pastoreo las vacas que tiene en navarra
@Novoj1926,"Aug 24, 2023","Replying to 
@valenbecks
Al Burgos y al Huesca suenan todos los de aquí, van a tiro fijo por Michu y Ziganda
joseval",al burgos y al huesca suenan todos los de aquí van a tiro fijo por michu y ziganda
@joseracing55,"Aug 23, 2023","Replying to 
@Veterano_24
 
@chusgbh
 and 
@realracingclub
Jaja veterano sabe cosas como q roko n venía x tema deportivo… x eso lo hizo mal aquí y se ha ido a primera portuguesa.
En marzo soko ya n estaba jugando nada en huesca y era obvio q ziganda n lo quería xa su equipo.
Veremos soko si lo hace bien o no si baja a 1rfef.
Opiniones.
Huesca Análisis",jaja veterano sabe cosas como q roko n venía x tema deportivo x eso lo hizo mal aquí y se ha ido a primera portuguesa en marzo soko ya n estaba jugando nada en huesca y era obvio q ziganda n lo quería xa su equipo veremos soko si lo hace bien o no si baja a rfef opiniones
@Huescanalisis,"Aug 23, 2023","A mi esto es lo que más me gustaría.

¿Cómo lo veis?👀

Imagino que para Ziganda Juanjo Nieto es irremplazable de momento, pero en el momento en el que estamos lo mejor en mi opinión es juntar nivel.
Huesca4Life 🧆",a mi esto es lo que más me gustaría cómo lo veis imagino que para ziganda juanjo nieto es irremplazable de momento pero en el momento en el que estamos lo mejor en mi opinión es juntar nivel
