Username,Date,Content
@DMQOviedo,"Aug 16, 2022","Oviedo y Valencia ultiman la cesión de Koba: su llegada implicaría la salida de un descarte de Bolo https://eldesmarque.com/asturias/oviedo/noticias-2/211895-oviedo-y-valencia-ultiman-la-cesion-de-koba-su-llegada-implicaria-la-salida-de-un-descarte-de-bolo
ElDesmarque Asturias"
@DMQAsturias,"Aug 16, 2022","Oviedo y Valencia ultiman la cesión de Koba: su llegada implicaría la salida de un descarte de Bolo #RealOviedo https://eldesmarque.com/asturias/oviedo/noticias-2/211895-oviedo-y-valencia-ultiman-la-cesion-de-koba-su-llegada-implicaria-la-salida-de-un-descarte-de-bolo
Oviedo💙🐺💙"
@JavierCaboGonza,"Aug 16, 2022","Bolo dimision 🤣🤣🤣🤣
JAM"
@JAM40900731,"Aug 16, 2022","Replying to 
@RealOviedo
Pues claro que si
Esto acaba de empezar
Somos R.O. hay que mejorar SI
confianza a tope a Bolo y sus chicos
Y mucho ánimo Sergi Enrich seguro que el más fastidiado es el
Vamos Oviedo!!!!
Dean James"
@DeanJamesAFC,"Aug 16, 2022","📢 || Despite losing their first league game against Andorra at the weekend, Real Oviedo Coach Jon Pérez Bolo praised Marcelo Flores, noting that for his first game at the club he had courage to chase a rival from the first minute.
La Octava Sports"
@laoctavasports,"Aug 16, 2022","ES DESCARADO 😏

Jon Pérez Bolo, entreanador del Real Oviedo, habló sobre el desempeño de la joya mexicana 💎 🇲🇽 

Desafortunadamente el equipo español perdió 1 - 0 ante Andorra 😪

#TeDaMásEmociones #MarceloFlores #RealOviedo

Quinto Partido"
@quintopartidoof,"Aug 16, 2022","Jon Pérez Bolo reconoció el trabajo de Marcelo Flores en su primer partido oficial con el Real Oviedo

https://sdpnoticias.com/deportes/dt-del-real-oviedo-llena-de-elogios-a-marcelo-flores-tras-su-debut/
Oviedo siempre."
@OviedistaK04227,"Aug 15, 2022","Las de siempre, atacando a Bolo por un partido y dudando si sacar el abono del Huesca.
Christian"
@ChistyOviedo,"Aug 15, 2022","Con Bolo y el equipo a muerte,  toca mejorar, levantarse y:
#GanarAlLeganés
TUDN MEX"
@TUDNMEX,"Aug 15, 2022","DT del Real Oviedo dice que Marcelo Flores fue valiente y descarado 🔥🔥

 https://tvsa.mx/3SRo2wQ 

#RealOviedo | #MarceloFlores | #Bolo
OviedoBold"
@OviedoBold,"Aug 15, 2022","Replying to 
@_bastonismo
Es que con Hidi, Mariga y company no podia hacer mas el bueno de Anquela. Me da a mi que Bolo no va a cambiar con Rama, si no ha cambiado despues de toda una pretemporada.
TrashLord R.O |"
@Celoviedo,"Aug 15, 2022","Lo de twitter Oviedo ye flipante, desde Lucas ahijado mvp hasta echar a bolo en la primera jornada. 

Bienvenidos a DocTops
Grada Oviedo"
@GradaOviedo,"Aug 15, 2022","Primeras reflexiones post-partido:
• Montoro es muy necesario en este #RealOviedo
• Los centrales sostienen al equipo
• Aceves es buen lateral
• Hay una isla a la que poner bandera entre los mediocentros y los delanteros
• ¿4 4 2 ó 4 3 3? La duda se le plantea a Bolo
Pablo Fernández"
@pablofg_21,"Aug 15, 2022","Replying to 
@pablofg_21
Jon Pérez Bolo, sobre la presión realizada por el Oviedo durante el primer tiempo.


FOX Sports MX"
@FOXSportsMX,"Aug 15, 2022","¡LO ELOGIÓ! 🤩🇲🇽

#CentralFOX El técnico Jon Pérez Bolo le echó porras a Marcelo Flores tras su debut con el Real Oviedo.
From foxsports.com.mx
OviedoBold"
@OviedoBold,"Aug 15, 2022","Igual hemos sobrevalorado un poco a Tito y Bolo...pero la herencia de RR con Luismi y Rama ye cojonuda también. Vaya tela.
BuffyFootball"
@buffy_football,"Aug 15, 2022","Replying to 
@buffy_football
Se empeño Bolo en jugar con un 4-4-2 y las fases que mejor estuvo el Oviedo, fue con alguien bajando a recibir junto a los pivotes. Primero con Flores y luego con Enrich, hasta su expulsión
Piero Oviedo"
@Piero_Oviedo,"Aug 15, 2022","Replying to 
@jsilvinor
Lo que nos perjudicó fue el planteamiento de Bolo. Vaya repaso en el medio del campo que nos dieron en algunas fases del juego.
Cali González"
@CaliGlezL,"Aug 15, 2022","Mala primera parte y algunos arreones en la segunda. Nada destacado de otro debut decepcionante para el Oviedo. A Bolo le queda mucho trabajo y, en especial, a nivel ofensivo. Este equipo necesita al mejor Montoro para empezar a carburar.
Oviedo siempre."
@OviedistaK04227,"Aug 15, 2022","Fútbol triste, plano, especulativo , con balonazos a los delanteros y Obeng de titular. Si nos dicen que estaba Ziganda en el banquillo, lo creemos perfectamente. No tengo dudas de que Bolo es más listo, tácticamente menos limitado y sabrá aprender de los errores. Confianza 💪💙
Jose Luis"
